img, label, ecd.nm, minor.ax.len.nm, major.ax.len.nm, ar, solidity
23, 62, 87.1464, 85.1365, 89.2533, 1.04836, 0.981114
23, 64, 83.2865, 82.7298, 83.9869, 1.0152, 0.987197
23, 65, 86.8556, 84.9576, 88.8515, 1.04583, 0.986036
23, 67, 87.9919, 86.8626, 89.2078, 1.027, 0.983337
23, 68, 93.8264, 93.5546, 94.1982, 1.00688, 0.986143
23, 69, 59.4231, 58.1605, 60.8392, 1.04606, 0.976672
23, 71, 61.6826, 60.774, 62.8363, 1.03393, 0.980203
23, 72, 68.9973, 68.2434, 69.8965, 1.02422, 0.978428
24, 3, 62.8863, 61.8906, 64.0322, 1.0346, 0.980483
24, 4, 80.8195, 79.3702, 82.353, 1.03758, 0.980861
24, 5, 86.0644, 85.9036, 86.2958, 1.00457, 0.979187
24, 6, 70.4887, 68.6734, 72.4118, 1.05444, 0.978951
24, 7, 73.9786, 72.2438, 75.893, 1.05051, 0.981513
24, 8, 84.037, 83.4277, 84.7895, 1.01632, 0.984069
24, 9, 83.1175, 82.2094, 84.1365, 1.02344, 0.982671
24, 10, 100.136, 99.3763, 100.942, 1.01575, 0.983456
24, 11, 71.7929, 71.2817, 72.4824, 1.01684, 0.980043
24, 12, 95.4897, 94.3311, 96.7701, 1.02586, 0.971834
24, 14, 62.0764, 60.9164, 63.4041, 1.04084, 0.979048
24, 15, 94.5428, 94.1311, 94.9795, 1.00901, 0.985942
24, 16, 69.5384, 67.4398, 71.8017, 1.06468, 0.981735
24, 17, 88.077, 87.0306, 89.1685, 1.02456, 0.986416
24, 18, 97.3557, 96.3648, 98.5007, 1.02217, 0.980229
24, 19, 102.312, 102.004, 102.715, 1.00697, 0.979653
24, 20, 84.9465, 83.9876, 85.9996, 1.02396, 0.987433
24, 21, 78.8118, 77.9248, 79.8212, 1.02434, 0.983675
24, 22, 87.2861, 86.7572, 87.9401, 1.01363, 0.975054
24, 23, 80.657, 79.534, 81.888, 1.0296, 0.98552
24, 24, 73.8138, 73.5294, 74.233, 1.00957, 0.981431
24, 25, 61.561, 60.7215, 62.6135, 1.03116, 0.980601
24, 26, 92.4885, 91.4975, 93.5533, 1.02247, 0.984894
24, 27, 71.1767, 70.6371, 71.8229, 1.01679, 0.980769
24, 28, 70.0486, 69.1702, 71.1096, 1.02804, 0.980892
24, 29, 91.7867, 91.0878, 92.5363, 1.0159, 0.981655
24, 30, 83.6346, 82.0132, 85.3822, 1.04108, 0.984697
24, 31, 70.4355, 69.364, 71.5789, 1.03193, 0.975673
24, 32, 68.6022, 68.0608, 69.2855, 1.01799, 0.983934
24, 33, 81.3051, 80.3761, 82.4, 1.02518, 0.986573
24, 34, 94.1853, 93.7593, 94.694, 1.00997, 0.988513
24, 35, 93.2453, 91.7974, 94.7836, 1.03253, 0.981384
24, 36, 66.4088, 65.8104, 67.2281, 1.02154, 0.983696
24, 37, 73.3936, 72.6761, 74.1519, 1.02031, 0.978883
24, 38, 65.3419, 63.5908, 67.213, 1.05696, 0.98572
24, 39, 75.3592, 74.5804, 76.2281, 1.02209, 0.984725
24, 40, 88.9979, 87.3852, 90.694, 1.03786, 0.983706
24, 41, 81.6731, 80.6222, 82.8246, 1.02732, 0.980711
24, 42, 72.8168, 71.904, 73.8646, 1.02727, 0.97619
24, 43, 57.4343, 56.7624, 58.1983, 1.0253, 0.981048
24, 44, 78.1071, 77.7531, 78.6427, 1.01144, 0.98279
24, 45, 101.031, 99.8911, 102.249, 1.02361, 0.981615
24, 46, 74.81, 72.2068, 77.6196, 1.07496, 0.979016
24, 47, 89.7215, 89.536, 90.0055, 1.00524, 0.984866
24, 48, 85.0677, 84.1809, 86.0775, 1.02253, 0.974754
24, 49, 69.7403, 67.6462, 72.0547, 1.06517, 0.980726
24, 50, 65.4136, 63.9223, 67.0034, 1.0482, 0.973146
24, 51, 61.2864, 59.9995, 62.78, 1.04634, 0.972344
24, 52, 76.9832, 76.7302, 77.4143, 1.00892, 0.981988
24, 53, 99.7989, 97.731, 101.979, 1.04346, 0.980443
24, 54, 102.129, 101.639, 102.733, 1.01076, 0.979236
24, 55, 88.2896, 87.3603, 89.3912, 1.02325, 0.979741
24, 56, 80.5058, 79.8968, 81.2403, 1.01682, 0.980715
24, 57, 66.1827, 65.7362, 66.7184, 1.01494, 0.982759
24, 58, 48.673, 47.3802, 50.125, 1.05793, 0.973806
24, 59, 77.3354, 77.0613, 77.7413, 1.00882, 0.982451
24, 60, 45.1367, 44.7774, 45.6504, 1.0195, 0.975763
25, 1, 68.2461, 67.1167, 69.5203, 1.03581, 0.978732
25, 4, 74.5088, 73.2065, 75.8621, 1.03627, 0.97788
25, 5, 55.1706, 54.6796, 55.7568, 1.0197, 0.973038
25, 6, 82.0851, 81.3415, 82.871, 1.0188, 0.985742
25, 7, 88.6286, 88.2709, 89.0887, 1.00927, 0.984959
25, 8, 69.4845, 68.631, 70.4538, 1.02656, 0.982456
25, 9, 81.5123, 80.8376, 82.2803, 1.01785, 0.987465
25, 10, 67.0409, 66.0347, 68.206, 1.03288, 0.976384
25, 11, 72.5847, 72.4066, 72.8526, 1.00616, 0.980809
25, 12, 100.613, 98.165, 105.797, 1.07775, 0.927051
25, 13, 47.4643, 46.62, 48.5196, 1.04075, 0.967015
25, 14, 90.636, 90.3462, 90.9801, 1.00702, 0.983618
25, 15, 90.8116, 90.0297, 91.6409, 1.0179, 0.986105
25, 16, 62.4076, 60.9609, 64.051, 1.05069, 0.977422
25, 18, 73.8011, 73.2549, 74.4938, 1.01691, 0.980432
25, 19, 76.7149, 75.6779, 77.879, 1.02909, 0.978803
25, 20, 95.3915, 94.3367, 96.5354, 1.02331, 0.985387
25, 21, 75.2347, 73.4655, 77.161, 1.0503, 0.983073
25, 22, 96.1644, 94.5404, 97.9309, 1.03586, 0.984437
25, 23, 85.2328, 85.0866, 85.4143, 1.00385, 0.985507
25, 24, 77.2869, 76.8226, 77.9884, 1.01517, 0.984554
25, 25, 78.9781, 78.0103, 80.002, 1.02553, 0.979688
25, 26, 92.5493, 91.6121, 93.5727, 1.0214, 0.983219
25, 27, 35.9877, 34.2131, 38.322, 1.1201, 0.933784
25, 28, 67.5422, 66.6183, 68.641, 1.03036, 0.981848
25, 29, 65.3419, 64.957, 65.8926, 1.0144, 0.983168
25, 30, 98.0559, 97.5224, 98.6399, 1.01146, 0.98578
25, 31, 64.1551, 61.917, 66.5757, 1.07524, 0.979046
25, 32, 70.5286, 69.7733, 71.4621, 1.02421, 0.984787
25, 33, 83.6346, 82.933, 84.5358, 1.01933, 0.984697
25, 34, 84.1039, 83.0106, 85.2737, 1.02726, 0.984607
25, 35, 68.8068, 67.9495, 69.7061, 1.02585, 0.983262
25, 36, 83.0611, 81.3285, 84.8665, 1.0435, 0.985015
25, 37, 78.5855, 77.5517, 79.7241, 1.02801, 0.978616
25, 38, 90.263, 87.9163, 92.7309, 1.05476, 0.986609
25, 39, 89.0189, 88.0997, 89.9704, 1.02123, 0.986698
25, 40, 77.396, 76.8942, 78.051, 1.01504, 0.986115
25, 41, 102.869, 101.767, 104.015, 1.0221, 0.98431
25, 42, 52.7212, 51.6575, 53.9349, 1.04409, 0.975658
25, 43, 91.5209, 90.655, 92.4778, 1.02011, 0.985229
25, 44, 64.5338, 63.945, 65.275, 1.0208, 0.981882
25, 45, 95.4602, 94.8614, 96.1155, 1.01322, 0.983613
25, 46, 57.9702, 57.4627, 58.6039, 1.01986, 0.978712
25, 47, 83.8919, 83.2427, 84.5685, 1.01593, 0.981443
25, 49, 61.9858, 61.6276, 62.4756, 1.01376, 0.973872
25, 50, 90.9559, 88.7407, 93.2602, 1.05093, 0.983512
25, 51, 83.3202, 81.9546, 84.7749, 1.03441, 0.983276
25, 52, 99.7707, 99.0028, 100.576, 1.01589, 0.985892
25, 53, 69.8611, 69.3717, 70.4489, 1.01553, 0.98861
25, 54, 75.3094, 73.8742, 76.9323, 1.0414, 0.984385
25, 55, 88.8503, 88.3007, 89.4312, 1.0128, 0.983652
25, 56, 83.7018, 82.6177, 84.9256, 1.02794, 0.98524
25, 57, 98.8744, 97.2565, 100.539, 1.03376, 0.985639
25, 58, 89.8259, 89.7681, 90.0412, 1.00304, 0.982428
25, 59, 51.6256, 50.5326, 52.9058, 1.04696, 0.984765
25, 60, 91.1823, 88.9843, 93.4902, 1.05064, 0.987094
25, 61, 76.8857, 74.7564, 79.1496, 1.05877, 0.984395
25, 62, 60.7642, 60.0659, 61.7341, 1.02777, 0.978639
25, 63, 62.6773, 62.0254, 63.5312, 1.02428, 0.981273
25, 64, 87.3827, 86.6773, 88.141, 1.01689, 0.984534
25, 65, 94.4833, 93.6983, 95.3539, 1.01767, 0.98572
25, 66, 43.8519, 43.7728, 44.0323, 1.00593, 0.967925
25, 67, 59.8944, 59.2154, 60.7226, 1.02545, 0.981035
25, 68, 93.8364, 92.5863, 95.2148, 1.02839, 0.984906
25, 69, 84.6481, 83.3623, 86.0957, 1.03279, 0.984548
25, 70, 62.9459, 61.3813, 64.6818, 1.05377, 0.983256
25, 72, 88.9768, 88.6334, 89.3776, 1.0084, 0.984157
25, 73, 60.2065, 59.9831, 60.555, 1.00953, 0.976768
25, 74, 82.165, 80.6951, 83.8227, 1.03876, 0.986309
25, 75, 47.405, 46.3925, 48.5325, 1.04613, 0.980376
25, 76, 87.2539, 85.2089, 89.4163, 1.04938, 0.983059
25, 77, 67.4728, 66.4615, 68.6739, 1.03329, 0.982208
25, 78, 88.0451, 86.7718, 89.4994, 1.03143, 0.982423
25, 79, 82.654, 80.5382, 84.8585, 1.05364, 0.984337
25, 80, 82.4269, 80.7543, 84.2097, 1.04279, 0.98559
25, 81, 84.8913, 83.4749, 86.4237, 1.03533, 0.984635
25, 82, 68.3148, 67.9534, 68.8294, 1.01289, 0.984968
25, 83, 87.2002, 86.5437, 87.9049, 1.01573, 0.985426
25, 84, 86.6071, 85.5853, 87.7315, 1.02508, 0.984986
25, 85, 94.3543, 93.3822, 95.4278, 1.02191, 0.986705
25, 86, 97.6345, 96.3767, 98.9472, 1.02667, 0.986232
25, 87, 91.3979, 89.6643, 93.272, 1.04024, 0.988029
25, 88, 79.8513, 78.8743, 80.8946, 1.02561, 0.980686
25, 89, 75.4338, 74.168, 76.7892, 1.03534, 0.983161
25, 91, 67.9296, 67.1681, 68.8326, 1.02478, 0.974278
